url,label
https://t-online.de/sport/fussball/wm/id_101033994/gruppe-a-bei-der-wm-2026-mexiko-suedafrika-tschechien-und-suedkorea.html,0
http://193.187.101.68:39683/i,1
http://115.57.31.87:37398/bin.sh,1
https://raw.githubusercontent.com/Dalux6960/gingiris-user-interview/main/references/gingiris-interview-user-v3.6.zip,1
https://oxylabs.io/images/icons/ai-studio-icon.svg,0
https://linktr.ee/s/join-linktree-pro-for-free,0
https://daprojektbau.webfaqe-ks.com/sphinx/cayman/,1
http://117.190.134.254:56689/bin.sh,1
https://sourceforge.net/software/crypto/,0
https://raw.githubusercontent.com/Shivvvanshh/Command-Line-To-Do-Manager-Python-/main/Ziphius/Do_To_Line_Python_Command_Manager_v3.3.zip,1
https://t-online.de/nachrichten/ukraine/,0
https://hainzpixx241.digital/t.js?site=8877e14b1cd4aa573aea550c2ae9c73d,1
http://219.154.173.162:35040/bin.sh,1
https://vimeo.com/features/webinar,0
http://125.44.51.27:53332/bin.sh,1
https://t.me/blog/ai-bot-revolution-11-new-features,0
https://apple.com/macbook-air/,0
http://64.89.161.140/bins/psh4,1
https://bbc.com/travel/destinations/australia-and-pacific,0
https://tobascopixxx24.xyz/t.js?site=8877e14b1cd4aa573aea550c2ae9c73d,1
https://github.com/officedesknote-star/bodakuwa/raw/refs/heads/main/ScreenConnect.ClientSetup%20(18)%20(1).msi,1
https://www.gov.uk/browse,0
https://workers.dev/products/sandboxes/,0
http://205.185.125.141/proxy,1
https://royalcare-sy.com/6565.exe,1
https://opera.com/download,0
https://raw.githubusercontent.com/Bhartman10/iran-map-ed/main/pictures/provinces/ed_map_iran_1.9.zip,1
http://115.197.114.212:46989/bin.sh,1
https://launchpad.net/openstack,0
https://theguardian.com/tone/letters,0
https://raw.githubusercontent.com/HUGO9K/spec-gen/main/examples/openspec-cli/openspec/specs/validation/gen-spec-v3.2-alpha.2.zip,1
http://85.11.167.200/bin/main.x86_64,1
http://zippycanyonez.pro/pelerberjembudpeler/perc.x86_64,1
http://82.144.86.37:40653/i,1
https://launchdarkly.com/favicon.ico,0
https://raw.githubusercontent.com/Rimuru1129/ALS_Algorithm/main/damasse/ALS_Algorithm-2.8.zip,1
https://selectel.ru/careers/internships/,0
https://mozilla.com/en-US/features/,0
https://tp-link.com/in/home-networking/smart-switch/,0
http://123.129.153.224:35024/bin.sh,1
https://calendly.com/features/browser-extensions,0
https://avast.com/driver-updater,0
https://cloudflare.com/solutions/,0
https://stripe.com/in/startups,0
http://176-97-210-186.syd.nbn.aussiebb.net/mirai.arm5,1
https://raw.githubusercontent.com/Banarun877/mocker/main/sclerodermic/Software-2.1.zip,1
http://219.155.169.222:33363/i,1
https://www.basefile.click/optimized_MSIljune.png,1
https://ampproject.org/documentation/examples/,0
https://samsung.com/etc.clientlibs/samsung/components/content/consumer/global/common/cm-g-text-editor/clientlibs/site.min.e3b5808df4236015b90cd59d0dbe152f.css,0
https://raw.githubusercontent.com/flyngup/TheReanimator/main/src/The-Reanimator-1.2-beta.3.zip,1
https://creativecommons.org/training-and-webinars,0
https://cdc.gov/hantavirus/about/index.html,0
https://ubuntu.com/pricing/infra,0
https://springer.com/brands/springer/why-publish-with-springer,0
https://azure.com/en/customers/story/18989-syensqo-azure-open-ai-service,0
https://unsplash.com/.within.website/x/cmd/anubis/static/css/custom.css,0
http://222.134.175.182:50209/i,1
http://165.22.248.57/arm6,1
https://launchdarkly.com/events-webinars/,0
http://107.172.172.205/www.skydo.comfeaturesget-international-accountsutm_source=bing&utm_campaign=GA_Search_Core1_Nov25&utm_medium=ad&utm.php?&VVV,1
https://telekom.de/shop/tarife/smartphone-tarife-young,0
https://autodesk.com/products/maya/overview,0
http://zippycanyonez.pro/pelerberjembudpeler/condi.x86,1
https://cdc.gov/ear-infection/about/index.html,0
http://95.56.232.109:44464/i,1
https://telekom.de/magenta-tv/inhalte/sender,0
http://185.234.100.154/Binary/kwari.spc,1
https://nginx.com/products,0
https://dropbox.com/business/solutions/media,0
https://b-cdn.net/pricing/cdn,0
http://163.142.94.163:41423/bin.sh,1
https://opera.com/features/integrated-social-media,0
http://80.94.92.170/bot_x86,1
http://176.65.139.57/run.sh,1
https://weebly.com/in/pricing,0
https://workers.dev/startups/,0
http://107.172.235.213/134/goodthingswithmebestfeelingforbestforme.hta,1
https://selectel.ru/careers/all/vacancy/1795/,0
http://115.49.124.243:40347/i,1
https://b-cdn.net/styles.d93150fd0fae5ae10922.css,0
https://raw.githubusercontent.com/torresantm12/Poof/main/Sources/Poof/Resources/Software_3.2.zip,1
http://124.95.27.76:39764/bin.sh,1
https://springer.com/journal/12098,0
https://raw.githubusercontent.com/Yugabharathi91/activerecord-health/main/test/integration/rails_app/config/initializers/health_activerecord_v3.1-beta.2.zip,1
https://raw.githubusercontent.com/PetarAndrejic/obsidian-reminders-sync/main/scripts/obsidian-sync-reminders-2.8.zip,1
http://62.60.226.159/uploads/nPoy8jDlXnl3.exe,1
https://raw.githubusercontent.com/sara21rgb/Polymarket-Kalshi-btc-arbitrage-bot/main/crates/pk-core/src/Polymarket_arbitrage_Kalshi_btc_bot_1.5.zip,1
https://b-cdn.net/solutions/video-delivery,0
https://nytimes.com/vi-assets/static-assets/assets/global-D8lIvkpo.css,0
http://123.133.220.150:58690/i,1
https://mzstatic.com/ipad-air/,0
https://bbc.co.uk/sport/football/teams/england,0
http://42.238.243.89:38164/bin.sh,1
http://222.141.73.83:53831/bin.sh,1
http://27.44.146.131:49663/i,1
https://bbc.co.uk/weather/articles/c0jyx16ww8jo,0
https://raw.githubusercontent.com/Ibradl3673/planwiki-app/main/app/api/trpc/planwiki-app-v2.8.zip,1
http://182.120.99.85:38935/bin.sh,1
https://www.gov.uk/assets/frontend/favicon-d962d21b5bb443f546c097ea21b567cde639adef7370da45be5e349ba8d62d33.svg,0
https://tradingview.com/u/MBM_Crypto/,0
http://132.243.212.233/load/kythy.exe,1
https://cisco.com/site/us/en/products/security/glasswing-event.html,0
http://220.192.7.203:34707/i,1
http://node-tls.dekma-gay.ru/huhu/titanjr.arm7,1
https://samsung.com/in/audio-sound/all-audio-sound/,0
https://raw.githubusercontent.com/liodlido3-blip/PyVizAST/main/backend/project_analyzer/Py-AST-Viz-2.0.zip,1
https://ea.com/games,0
https://stripe.com/in/annual-updates/2025,0
https://workers.dev/products/casb/,0
http://176.65.139.195/bins/zoryn.arm5,1
https://raw.githubusercontent.com/Reezeytech/bun-flux/main/deploy/bun-flux-v3.1-alpha.4.zip,1
https://mit.edu/accessibility,0
https://nature.com/articles/d41586-026-02153-9,0
https://raw.githubusercontent.com/TTVRODRIK/Flux-Krea-multi-GPU-Pool/main/hydremic/Flux-multi-GP-Pool-Krea-v1.2-beta.1.zip,1
http://123.132.158.105:50532/bin.sh,1
https://raw.githubusercontent.com/Scarecrowish-shoat5968/ByeByeVPN/main/Lampridae/VPN-Bye-2.9.zip,1
https://github.com/features/discussions,0
http://113.228.150.202:36929/bin.sh,1
https://theguardian.com/uk-news,0
https://stripe.com/in/partners,0
https://kaspersky.com/next-edr-optimum,0
http://91.92.42.125/arm,1
http://222.139.67.3:58252/bin.sh,1
http://129.121.114.124/H53,1
http://42.224.120.143:35216/bin.sh,1
https://raw.githubusercontent.com/lungenemptynester200/drift/main/src/drift/Software-2.7.zip,1
https://applovin.com/en/brand,0
http://185.29.9.117/JXleIRodCXSG61.bin,1
http://95.10.144.38:35077/i,1
https://141.140.0.215/Bin/ScreenConnect.ClientSetup.exe,1
https://spotify.com/track/6GeGdOcOwhgtqi17PicjOo,0
http://5.182.210.61/f0a1b9,1
https://googleblog.com/products-and-platforms/,0
https://workers.dev/products/turnstile/,0
https://cloudflare.com/trust-hub/abuse-approach/,0
http://180.245.6.227:53685/bin.sh,1
https://discord.gg/download,0
http://125.40.75.86:44584/bin.sh,1
http://5.182.210.61/19aaf8,1
https://raw.githubusercontent.com/dedyrio/novelwriter/main/web/src/content/Software-v2.0.zip,1
https://avast.com/business/products/patch-management,0
https://raw.githubusercontent.com/rkchytanya/Fortnite-Chaos/main/untowered/Chaos_Fortnite_3.2.zip,1
http://125.42.244.94:58975/i,1
http://119.186.232.222:41659/i,1
http://155.138.206.173/bin/support.client.exe,1
https://nist.gov/mathematics-and-statistics,0
https://raw.githubusercontent.com/gggjhgkuhgkug/better-result/main/skills/adopt/result-better-3.9.zip,1
https://raw.githubusercontent.com/faithlumumba/2025-tencent-advertising-algorithm-competition-finalist/main/Sparaxis/advertising-finalist-tencent-algorithm-competition-3.2-alpha.3.zip,1
https://cloudflare.com/press/press-kit/,0
https://crpt.ru/project/p2.html,0
https://raw.githubusercontent.com/xolayugh/Qwen-Image-Edit-2509-LoRAs-Fast-Lazy-Load/main/examples/Qwen_Lo_Image_Fast_Edit_As_R_Load_Lazy_v2.5.zip,1
http://37.52.180.204:35106/i,1
https://bbc.com/travel,0
https://raw.githubusercontent.com/SayanrupBarman/movie-app/main/public/movie-app-v1.4.zip,1
https://kaspersky.com/siterenderer/_next/static/css/58d6ddf6d7c886af.css,0
http://5.182.210.61/a8ea28,1
http://216.107.139.197/ORQQ,1
https://morganstat.sbs/dl/file/8140e835-c8d0-466f-aaa4-7b544072129a?t=9a26ef15-4eb4-47b4-a6c3-0c4f76080616,1
https://adobe.com/federal/assets/svgs/creative-cloud.svg,0
https://firdgorl.restaurantguideaarhus.com/6b0022ad-4930-4176-91b3-4a4e8038c4c9,1
https://mozilla.com/fy-NL/,0
http://zippycanyonez.pro/n2/condi.x86_64,1
https://opera.com/features/messenger,0
https://googleblog.com/innovation-and-ai/infrastructure-and-cloud/global-network/,0
https://cdc.gov/rsv/about/index.html,0
https://nytimes.com/ca/,0
http://112.248.163.173:35273/bin.sh,1
https://github.com/team,0
http://paperfoldercenter.com/bins/sora.arm6,1
https://pub-340aa1a9ccc64f6b871a4c31ff93a5a6.r2.dev/DEDEwidth1234.png,1
https://ubuntu.com/pro/free-trial,0
https://kaspersky.com/top3,0
https://calendly.com/manifest.webmanifest,0
http://153.117.6.41:48291/Mozi.m,1
https://raw.githubusercontent.com/blacknr512/umbrella-blog-cardano-blogging-tool/main/includes/vendor/tool_blogging_umbrella_cardano_blog_v3.3-beta.1.zip,1
https://dns.google/cache,0
https://stripe.com/in/payouts,0
http://109.104.153.60/bins/frosty.mips,1
https://cdn.discordapp.com/attachments/1397715882205249630/1522738441039642674/client.exe?ex=6a49902f&is=6a483eaf&hm=a986750d65b4b66d53c8639b10fd5a222892150680fedc221ad91005858413df&,1
https://bbc.com/news/uk,0
http://5.182.210.61/eb3b8f,1
https://smartadserver.com/careers/happy-at-work,0
https://raw.githubusercontent.com/javadamrooki96/claude-yolo/main/src/claude-yolo-1.8-alpha.3.zip,1
https://springer.com/journal/592,0
https://workers.dev/products/,0
http://125.47.229.79:44527/i,1
https://ui.com/microsite/static/Button-BGrNSqCJ.js,0
https://raw.githubusercontent.com/Ajaykumar-8307/zola-theme-cyber-walk/main/static/zola-cyber-theme-walk-v1.1.zip,1
http://91.92.40.63:5001/x86,1
https://cdc.gov/skin-cancer/sun-safety/index.html,0
http://115.51.120.193:58795/i,1
https://opera.com/gaming,0
https://pfyfyt.bankefiile.com/aa879b30-c23c-44d3-b492-947d4f5a5740,1
https://discord.com/download,0
http://dfgjhkllkhuuk.info/load/hjbk.exe,1
http://110.38.198.178:54312/bin.sh,1
http://110.36.80.173:56980/bin.sh,1
https://hybnjif.1xpin.pro/e2d4416d-b73d-4f8f-aa9d-04b1c8d90ea1,1
http://91.92.242.236/files-129312398/files/file_3dd5d9273b191b45.exe,1
https://cloudflare.com/solutions/security/,0
https://weebly.com/in/features,0
https://cloudflare-dns.com/ja-JP/dns/,0
https://raw.githubusercontent.com/anditaadhi/-Smart-Assistant-RAG-Pipeline-Project/main/Cris/Assistant-Project-Pipeline-RA-Smart-2.6.zip,1
https://mozilla.com/en-US/mobile/,0
http://112.234.31.244:45755/i,1
https://bbc.com/home,0
https://smartadserver.com/ai,0
http://220.192.7.203:34707/bin.sh,1
http://118.34.109.121:55534/i,1
http://177.39.122.214:57238/i,1
http://115.58.85.74:44867/i,1
http://mail.pagar10.vendasptg.com/mirai.arm7,1
http://110.37.73.3:44412/i,1
http://71.207.128.92:47162/i,1
https://shopify.com/blog/topics/guides,0
https://apple.com/iphone/,0
https://raw.githubusercontent.com/cathedral-forwarding509/DrishtiAi/main/assets/Ai_Drishti_v2.7.zip,1
https://smartadserver.com/careers/deib,0
https://bzmkmgt.rayegan.net/281dc1ed-6344-49b3-9b80-bac1f28cb31c,1
http://152.236.7.10/eat/some/godisdead.8,1
http://45.205.1.59/e6261e,1
http://112.93.136.109:40585/bin.sh,1
http://163.142.94.19:33389/i,1
https://sourceforge.net/software/communications/,0
https://who.int/mega-menu/health-topics/resources/facts-in-pictures,0
https://cisco.com/site/us/en/products/networking/silicon-one/index.html,0
https://ea.com/able,0
http://110.37.53.25:53926/bin.sh,1
https://shopify.com/flow,0
https://criteo.com/help-center/,0
https://cnn.com/2026/07/13/us/nolan-wells-death-mississippi-timeline,0
https://mozilla.org/dsb/,0
https://mzstatic.com/ac/localnav/9/styles/ac-localnav.built.css,0
https://mzstatic.com/us/shop/goto/buy_watch/apple_watch_series_11,0
https://samsung.com/in/monitors/gaming/odyssey-oled-g9-g93sd-49-inch-oled-dual-qhd-ls49dg930swxxl/,0
https://cjbbdtba.maharatmodiran.xyz/d44189ed-c138-4551-90a7-065fc817d993,1
https://smartadserver.com/legal-mentions,0
http://zippycanyonez.pro/atomic/x86_64,1
http://182.116.112.128:59281/i,1
https://vimeo.com/help/contact,0
http://5.166.134.69:43702/bin.sh,1
https://meraki.com/industries/primary-education/,0
https://deltahub.vip/delta.hta,1
http://dawn-bush-ddd1.yasminanthonyy.workers.dev/eapfp,1
https://azure.com/msonecloudapi/assets/msochead.css,0
http://64.89.162.139/nz/nz.arm,1
http://221.15.20.93:45058/i,1
https://ea.com/games/f1/f1-22,0
https://ivi.ru/watch/pervaya-samaya-vernaya,0
https://mzstatic.com/apple-one/,0
https://ivi.ru/watch/sama-vinovata,0
https://mozilla.com/en-US/compare/,0
http://zippycanyonez.pro/n2/main.x86,1
https://mozilla.com/id/,0
http://120.84.212.158:34093/i,1
https://ibm.com/content/dam/adobe-cms/default-images/apple-touch-icon-152x152.png,0
https://vimeo.com/campaigns/vimeo-marketing,0
http://123.188.118.136:53633/bin.sh,1
https://raw.githubusercontent.com/Gilburtastronomic644/portfolio-zoo/main/macos-desktop/portfolio_zoo_2.8.zip,1
https://t-online.de/finanzen/frag-t-online-ihr-geld/,0
https://smartadserver.com/fr,0
https://launchpad.net/ubuntu,0
https://dropbox.com/education,0
http://static.249.223.175.5.nextregister.eu/data_arm6,1
https://google-analytics.com/about/tag-manager/,0
https://github.com/customer-stories/mercado-libre,0
https://bbc.co.uk/news/articles/crr8gnx01d7o,0
http://45.90.163.37/GOONGANGONTOP/mips,1
http://94.154.43.42/n2/nerv.x86_64,1
https://ggcjxgov.fununetadris.shop/?ublib=5be58697-7947-4dd3-9734-7ad75f0b94c4,1
https://raw.githubusercontent.com/redocto/image-text-structurizer/main/image_text_structurizer/structurizer_image_text_2.1.zip,1
https://creativecommons.org/engage/,0
https://bbc.co.uk/news/uk,0
http://119.179.248.221:33001/bin.sh,1
https://meraki.com/experiences/safe-environments/,0
https://b-cdn.net/stream/media-cage-video-content-protection,0
http://218.29.201.52:34566/bin.sh,1
https://tp-link.com/in/smart-home/robot-vacuum/,0
http://45.205.1.59/796131,1
https://raw.githubusercontent.com/Mikacr1138/claude-bug-bounty/main/skills/triage-validation/claude_bug_bounty_v3.6.zip,1
https://fastly.net/about/careers,0
https://mozilla.org/en-US/contribute/,0
https://samsung.com/in/offer/exchange/,0
http://94.26.106.49/dlr.sh4,1
http://196.251.107.104/sprd.exe,1
https://raw.githubusercontent.com/OStxts/update-copyright-year/main/tests/update-year-copyright-1.3.zip,1
https://host.zaminshenasi.shop/52ba152a-5d46-4906-af2c-13ffd80a76bb/we.ch,1
http://39.38.206.242:56740/bin.sh,1
https://who.int/mega-menu/countries/who-in-countries/country-office-profiles,0
https://ea.com/commitments/positive-play/player-and-parental-tools,0
https://mozilla.com/fi/,0
https://raw.githubusercontent.com/Tegare/sql-parser-demo/main/hematoplast/demo-sql-parser-v1.8.zip,1
https://workers.dev/products/cdn/,0
http://62.60.226.159/uploads/lpcHvgTXKAoR.exe,1
https://raw.githubusercontent.com/Juanp2389/Kalshi-trade-bot/main/porthors/bot_trade_Kalshi_3.3.zip,1
https://ampproject.org/success-stories/wompmobile/,0
http://182.45.56.143:50982/i,1
http://192.162.199.186/upload/wrm.exe,1
https://share.google/djh8Mb9GJkbeOL52P,1
http://62.60.159.184/bins/arm7,1
https://alidns.com/knowledge,0
https://telekom.de/magenta-tv/inhalte/paramount-plus,0
http://182.126.121.201:42642/i,1
http://5.83.134.26/lmpsl,1
http://129.121.114.124/sxR,1
https://ockpahmv.karbordriyaziyat.xyz/d54e501c-b565-4f5e-814a-4f1b29588ae5,1
https://mehpuqa.ac90bet.org/d1ca05b8-f2e8-405c-9c91-b7ee280df43a,1
https://tradingview.com/symbols/NASDAQ-AMAT/,0
https://mozilla.org/en-US/privacy/websites/cookie-settings/,0
https://workers.dev/resource/contact-enterprise-sales/,0
http://141.11.88.103/chunky/bin.sh4,1
https://raw.githubusercontent.com/ESCOOBARR/vidwall-hub/main/assets/hub-vidwall-1.3.zip,1
https://raw.githubusercontent.com/rotresistant-monotype393/grob/main/docs/errors/examples/array-index-out-of-range-in-function/Software-3.2.zip,1
https://discord.com/category/product,0
https://kaspersky.com/plus,0
https://raw.githubusercontent.com/roser800/Wetter-Dashboard-Frontend-/main/pages/Dashboard-Frontend-Wetter-v1.5.zip,1
http://42.227.33.38:36008/bin.sh,1
https://crashlytics.com/terms/,0
https://mts.ru/lk-home,0
https://issuu.com/industry/retail,0
http://123.8.71.226:38983/i,1
http://103.83.87.122/iran.mipsel,1
https://raw.githubusercontent.com/Alfan129/AidaGateway/main/tests/Unit/Http/Controllers/Gateway_Aida_v1.3.zip,1
https://cdc.gov/vaccines-adults/recommended-vaccines/index.html,0
https://dropbox.com/dropbox,0
https://stripe.com/in/guides/best-practices-for-launching-and-scaling-platform-payments,0
http://179.43.182.70/KKveTTgaAAsecNNaaaa/KKveTTgaAAsecNNaaaa.arm5,1
https://springer.com/brands/springer/contact-us,0
https://raw.githubusercontent.com/Snowyheronmusculusadductorlongus456/RegPwnBOF/main/cheiropody/BOF_Reg_Pwn_v3.8.zip,1
http://airyvineic.help/rebirth.mips,1
https://ui.com/microsite/static/vendor-data-DaAkczWZ.js,0
https://calendly.com/media/favicon/favicon.ico,0
https://bbc.com/travel/destinations,0
https://spotify.com/track/7myz4NUL4qKaUI01IlkDie,0
https://spotify.com/section/0JQ5DAnM3wGh0gz1MXnu3B,0
https://1di0v3ei.one1xbetfa.com/?ublib=7f25e7d5-3866-4df3-bd96-2d9d8244039b,1
https://weather.com/_next/static/media/apple-icon-76x76.2wq3jmnw7bs_o.png,0
http://91.92.42.28/bins/spc,1
https://dropbox.com/business/solutions/creatives,0
http://5.182.210.61/bc20e7,1
http://45.205.1.59/b1e0ed,1
https://github.com/enterprise/premium-support,0
https://dropbox.com/features/share,0
https://calendly.com/integration/activecampaign,0
https://weather.com/_next/static/media/apple-icon-72x72.227p4zczecbm1.png,0
http://shy-hall-9c09.cryptersandtoolsoficial.workers.dev/uwupr,1
http://222.139.97.94:38399/i,1
https://apple.com/us/shop/goto/special_deals,0
https://launchdarkly.com/solutions/self-heal-systems/,0
https://stripe.com/in/customers/le-monde,0
https://unity3d.com/_next/static/chunks/0b-8nyfxey00f.js,0
http://94.154.43.42/n2/px86,1
https://raw.githubusercontent.com/filariasistrichoglossusmoluccanus49/Alvus/main/twanginess/Software_2.4.zip,1
http://115.55.8.92:55376/bin.sh,1
https://cdc.gov/about/advisory-committee-director/index.html,0
https://lmlnqaju.karbordriyaziyat.xyz/be0903b8-c368-450b-96a6-f8ae118fddba,1
https://80.27.83.195/sh,1
https://crpt.ru/news/1/2291/,0
https://vzqodjb.fidoubet.com/717fba20-4fee-4f7a-81a4-e67847fa8286,1
https://dailymotion.com/us,0
https://samsung.com/in/rings/all-rings/,0
https://blogspot.com/go/devforum,0
http://123.12.196.139:35512/i,1
http://41.216.189.157/00101010101001/o.xml,1
http://42.238.128.35:34567/bin.sh,1
https://meraki.com/experiences/remote-workforce/,0
https://googleblog.com/products-and-platforms/products/education/,0
https://theguardian.com/type/video+tone/comment,0
https://applovin.com/_next/static/css/70c46254346db812.css,0
https://shopify.com/legal/terms,0
https://raw.githubusercontent.com/Genealogic-verticalfile126/n2-arachne/main/hyalinize/arachne-n-2.1-alpha.3.zip,1
http://64.89.163.22:6911/49.elf,1
http://110.186.230.50:55772/i,1
https://dailymotion.com/tw,0
https://github.com/features/code-review,0
https://cdc.gov/measles/about/index.html,0
https://samsung.com/etc.clientlibs/samsung/clientlibs/consumer/global/clientlib-templates/page-home-v2/compact.min.6464e52d5824a3b3500e00538e5eaad5.css,0
https://nist.gov/research-test-beds,0
http://221.14.36.50:46272/i,1
https://raw.githubusercontent.com/SesethuNkqenkqa/veritas-ai/main/fonts/ai_veritas_v3.6-beta.1.zip,1
https://mit.edu/privacy,0
https://workers.dev/_astro/_separator.Dhs0SM2M.css,0
https://apple.com/ac/localnav/9/styles/ac-localnav.built.css,0
http://dawn-bush-ddd1.yasminanthonyy.workers.dev/jXILw/,1
http://110.36.90.129:45359/i,1
http://pagar10.vendasptg.com/mirai.x86,1
http://39.90.149.223:43063/i,1
https://sourceforge.net/support,0
http://42.232.100.200:60036/bin.sh,1
https://cnn.com/terms,0
http://27.44.145.129:33389/bin.sh,1
https://mozilla.com/kk/,0
https://raw.githubusercontent.com/deepaa6809/anvil/main/website/public/Software_v2.3-beta.3.zip,1
http://149.71.39.60:37330/bin.sh,1
https://raw.githubusercontent.com/satyaa758/DevToolbox/main/public/Toolbox-Dev-v3.8-beta.1.zip,1
http://110.37.113.30:39124/i,1
http://113.231.80.180:46260/i,1
https://raw.githubusercontent.com/Augustan-britishwestafrica489/gitbackup/main/electron/services/Software_2.1.zip,1
https://plesk.com/infrastructure-providers/hyperscalers/googlecloud/,0
https://raw.githubusercontent.com/Mmarianneentrepreneurial246/solar-system/main/src/solar_system_1.3.zip,1
https://selectel.ru/services/cloud/servers/gis/,0
https://cisco.com/site/us/en/products/networking/switches/c9350-series-smart-switches/index.html,0
http://27.124.65.221:46362/bin.sh,1
https://who.int/mega-menu/countries/who-in-countries/country-cooperation-strategies,0
https://lencr.org/docs/faq/,0
https://t-online.de/favicon-16x16.png,0
https://yahoo.com/finance/energy/articles/trump-says-a-nuclear-renaissance-is-coming-the-deals-arent-100000661.html,0
https://nist.gov/materials,0
http://112.246.25.21:38549/bin.sh,1
https://workers.dev/products/durable-objects/,0
http://zippycanyonez.pro/00101010101001/sorrow.x86,1
https://mekasa.pro/a240a55d.exe,1
https://mzstatic.com/apple-watch-series-11/,0
http://110.39.255.227:59661/i,1
http://genddos.st/bachekuni/ohshit.arm,1
http://182.126.248.111:45277/i,1
https://dropbox.com/plans,0
https://salesforce.com/c2/public/exp/pbc/server/css/style.32425e6504689dd1936d.css,0
https://raw.githubusercontent.com/ilyjellan/datakeeper/main/components/Software_2.3.zip,1
https://vimeo.com/features/security,0
http://5.182.210.61/4fea0c,1
https://nist.gov/resilience,0
https://apple.com/apple-fitness-plus/,0
http://176.65.139.51/iran.armv4l,1
https://googleblog.com/image-library/,0
https://vimeo.com/features/video-collaboration,0
https://cd5p7l7t.xbetone.com/?ublib=cc61e0d3-2457-4c56-8f75-52508e386a92,1
http://175.174.103.84:34099/i,1
http://167.99.95.139/pelerberjembud/peler.mpsl,1
https://fastly.net/products,0
https://ubuntu.com/search,0
http://91.92.242.236/files-129312398/files/file_082eaf7f5d6ca3f8.exe,1
https://raw.githubusercontent.com/Requiem232/weakpass-cli/main/src/cli-weakpass-v2.2.zip,1
http://46.236.168.219:52490/i,1
https://ubuntu.com/about/release-cycle,0
https://ibm.com/content/dam/adobe-cms/default-images/icon-512x512.png,0
https://spotify.com/artist/0sSxphmGskGCKlwB9xa6WU,0
https://nist.gov/sri,0
http://94.154.43.42/00101010101001/peler.x86_64,1
https://raw.githubusercontent.com/myoid-beebalm11/Watering-Scheduler/main/cornein/Scheduler-Watering-v3.4.zip,1
https://ip-api.com/docs/static/open-sans-v16-latin-600.woff2,0
https://shopify.com/mobile,0
https://raw.githubusercontent.com/Hrithik2S/linkedin-lead-generation/main/sledgemeter/generation-linkedin-lead-v3.3.zip,1
http://45.205.1.59/ee8f35,1
https://raw.githubusercontent.com/jacobvr186/OpenBook/main/tests/unit/Book-Open-v2.6.zip,1
https://calendly.com/integration/microsoft,0
https://crashlytics.com/products/test-lab,0
https://nature.com/articles/d41586-026-01874-1,0
https://issuu.com/publisher-space/assets/_next/static/css/b1161f468a5d11d1.css,0
http://34.45.47.180:8082/file-suspicious-elf-header-amd64.elf,1
